MEDIA_ID,MEDIA_NAME,CNT,TIME(2025/04/09 16:43:24.539),TIMETICK(f=10000000),FPOGX,FPOGY,FPOGS,FPOGD,FPOGID,FPOGV,BPOGX,BPOGY,BPOGV,CX,CY,CS,KB,KBS,USER,LPCX,LPCY,LPD,LPS,LPV,RPCX,RPCY,RPD,RPS,RPV,BKID,BKDUR,BKPMIN,LPMM,LPMMV,RPMM,RPMMV,DIAL,DIALV,GSR,GSR_US,GSR_US_TONIC,GSR_US_PHASIC,GSRV,HR,HRV,HRP,IBI,TTL0,TTL1,TTL2,TTL3,TTL4,TTL5,TTL6,TTLV,PIXS,PIXV,AOI,SACCADE_MAG,SACCADE_DIR,VID_FRAME,
0,NewMedia0,26,0.46045,429450030353,-0.28671,0.98562,0.19434,0.26611,2,1,-0.26764,0.95465,1,-0.39531,0.26597,0, ,0,NOTRIAL,0.28963,0.46277,9.44864,1.00000,1,0.47080,0.37172,10.38121,1.00000,1,0,0.00000,31,3.28505,1,3.33567,1,0.00000,0,0,0.00000,0.00000,0.00000,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,0.00000,0.00000,0,
0,NewMedia0,41,0.71167,429452542922,-0.25981,1.07912,0.48242,0.22925,3,1,-0.24016,1.17176,1,-0.11797,0.24653,0, ,0,NOTRIAL,0.29172,0.46390,9.29051,1.00000,1,0.47375,0.37393,10.32401,1.00000,1,0,0.00000,31,3.10762,1,3.18030,1,0.00000,0,0,0.00000,0.00000,0.00000,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,151.22891,297.08829,0,
0,NewMedia0,52,0.89209,429454349047,-0.26911,1.14592,0.82422,0.06787,4,1,-0.29071,1.13901,0,-0.03516,0.17431,0, ,0,NOTRIAL,0.29228,0.46359,9.94104,1.00000,0,0.47455,0.37375,7.86263,1.00000,0,1378,0.00000,31,3.14577,0,2.36086,0,0.00000,0,0,0.00000,0.00000,0.00000,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,99.09452,256.09839,0,
0,NewMedia0,79,1.35840,429459011424,-0.23749,0.89287,1.06812,0.29028,5,1,-0.24428,0.84866,1,-0.06836,0.18264,0, ,0,NOTRIAL,0.29404,0.45416,9.10510,1.00000,1,0.47781,0.36522,10.92352,1.00000,1,0,0.00000,32,3.14017,1,3.38718,1,0.00000,0,0,0.00000,0.00000,0.00000,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,373.27475,77.47551,0,
0,NewMedia0,94,1.62622,429461689138,-0.24904,0.85207,1.37476,0.25146,6,1,-0.27976,0.91920,0,-0.05625,0.18264,0, ,0,NOTRIAL,0.29509,0.45088,9.35512,1.00000,0,0.48070,0.36498,11.14044,1.00000,0,1379,0.00000,32,3.21577,0,3.26866,0,0.00000,0,0,0.00000,0.00000,0.00000,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,65.77289,116.71461,0,
0,NewMedia0,115,2.15332,429466961319,-0.14721,0.97104,2.07056,0.08276,7,1,0.39787,1.45093,1,-0.05625,0.18264,0, ,0,NOTRIAL,0.54079,0.36853,7.63201,1.00000,1,0.48070,0.36498,11.14044,1.00000,0,0,0.00000,33,3.49799,1,3.26866,0,0.00000,0,0,0.00000,0.00000,0.00000,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,311.93912,326.68787,0,
0,NewMedia0,133,2.44165,429469842327,-0.35649,0.89686,2.21484,0.22681,8,1,-0.47340,0.97622,1,-0.38750,0.69722,0, ,0,NOTRIAL,0.48127,0.36687,10.39772,1.00000,1,0.48070,0.36498,11.14044,1.00000,0,0,0.00000,33,3.31845,1,3.26866,0,0.00000,0,0,0.00000,0.00000,0.00000,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,546.30182,168.72423,0,
0,NewMedia0,152,2.74902,429472916885,-0.44317,0.99342,2.50659,0.24243,9,1,-0.36286,1.10813,1,-0.36094,0.85347,0, ,0,NOTRIAL,0.48309,0.36937,10.09237,1.00000,1,0.48070,0.36498,11.14044,1.00000,0,0,0.00000,32,2.95359,1,3.26866,0,0.00000,0,0,0.00000,0.00000,0.00000,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,261.86618,212.07187,0,
0,NewMedia0,170,3.04126,429475838948,-0.35998,1.10252,2.76514,0.27612,10,1,-0.34405,1.14350,1,-0.24805,0.89306,0, ,0,NOTRIAL,0.48356,0.37092,11.25961,1.00000,1,0.48070,0.36498,11.14044,1.00000,0,0,0.00000,32,3.35144,1,3.26866,0,0.00000,0,0,0.00000,0.00000,0.00000,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,264.64389,323.58405,0,
0,NewMedia0,187,3.31641,429478592086,-0.29071,1.13074,3.05859,0.25781,11,1,-0.23322,1.12682,1,-0.23359,0.89722,0, ,0,NOTRIAL,0.48477,0.37171,10.59361,1.00000,1,0.48070,0.36498,11.14044,1.00000,0,0,0.00000,32,3.23905,1,3.26866,0,0.00000,0,0,0.00000,0.00000,0.00000,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,181.92773,347.09308,0,
0,NewMedia0,260,4.49585,429490384277,-0.23863,1.14485,3.33179,1.16406,12,1,-0.30827,1.06566,1,-0.18789,0.85000,0, ,0,NOTRIAL,0.47939,0.37188,10.88035,1.00000,1,0.48070,0.36498,11.14044,1.00000,0,0,0.00000,31,3.24964,1,3.26866,0,0.00000,0,0,0.00000,0.00000,0.00000,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,134.86412,351.33493,0,
0,NewMedia0,283,4.86792,429494105751,-0.28220,1.08352,4.51221,0.35571,13,1,-0.29892,1.05175,1,-0.21250,0.82708,0, ,0,NOTRIAL,0.47961,0.37200,11.30878,1.00000,1,0.48070,0.36498,11.14044,1.00000,0,0,0.00000,31,3.32055,1,3.26866,0,0.00000,0,0,0.00000,0.00000,0.00000,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,142.26924,141.62834,0,
0,NewMedia0,299,5.12646,429496692620,-0.35220,1.00354,4.88403,0.24243,14,1,-0.37422,0.93176,1,-0.22500,0.82361,0, ,0,NOTRIAL,0.47847,0.36991,10.70446,1.00000,1,0.48070,0.36498,11.14044,1.00000,0,0,0.00000,31,3.25947,1,3.26866,0,0.00000,0,0,0.00000,0.00000,0.00000,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,213.01892,147.27129,0,
0,NewMedia0,323,5.51465,429500573353,-0.42077,0.95311,5.14258,0.37207,15,1,-0.49920,0.92615,1,-0.34570,0.61111,0, ,0,NOTRIAL,0.47610,0.36938,10.32480,1.00000,1,0.48070,0.36498,11.14044,1.00000,0,0,0.00000,31,3.22544,1,3.26866,0,0.00000,0,0,0.00000,0.00000,0.00000,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,189.96721,157.52547,0,
0,NewMedia0,349,5.93921,429504818894,-0.50095,0.94352,5.53101,0.40820,16,1,-0.50930,1.06522,0,-0.44141,0.45278,0, ,0,NOTRIAL,0.47511,0.36935,8.14458,1.00000,0,0.48070,0.36498,11.14044,1.00000,0,1380,0.00000,31,2.67957,0,3.26866,0,0.00000,0,0,0.00000,0.00000,0.00000,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,205.72476,176.15105,0,
0,NewMedia0,408,7.00293,429515455532,-0.30902,0.92632,6.34302,0.65991,17,1,-0.26350,0.95333,1,-0.37578,0.32361,0, ,0,NOTRIAL,0.29003,0.45417,8.58766,1.00000,0,0.47359,0.36434,10.71518,1.00000,1,0,0.00000,31,2.96492,0,3.35611,1,0.00000,0,0,0.00000,0.00000,0.00000,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,491.96451,2.88577,0,
0,NewMedia0,414,7.13647,429516791959,-0.28703,0.90474,7.01953,0.11694,18,1,-0.28812,0.88628,0,-0.37578,0.32361,0, ,0,NOTRIAL,0.29003,0.45417,8.58766,1.00000,0,0.47320,0.36424,10.50971,1.00000,0,1381,0.00000,31,2.96492,0,3.25597,0,0.00000,0,0,0.00000,0.00000,0.00000,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,64.30193,28.89931,0,
0,NewMedia0,436,7.48975,429520323577,-0.24170,0.89085,7.29492,0.19482,19,1,-0.28325,0.93164,0,-0.37578,0.32361,0, ,0,NOTRIAL,0.29122,0.45382,8.20008,1.00000,0,0.47547,0.36386,9.36626,1.00000,0,0,0.00000,32,2.73352,0,2.99256,0,0.00000,0,0,0.00000,0.00000,0.00000,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,117.75599,9.77946,0,
0,NewMedia0,493,8.46558,429530083254,-0.24478,0.93066,7.82788,0.63770,20,1,-0.20898,0.90483,0,-0.37578,0.32361,0, ,0,NOTRIAL,0.30487,0.44218,8.43389,1.00000,0,0.49511,0.35636,9.75764,1.00000,0,1382,0.00000,32,2.58983,0,2.85259,0,0.00000,0,0,0.00000,0.00000,0.00000,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,57.86613,262.16846,0,
0,NewMedia0,530,9.07837,429536209488,-0.26254,1.01399,8.91211,0.16626,21,1,-0.21896,1.02195,0,-0.37578,0.32361,0, ,0,NOTRIAL,0.50182,0.35771,14.31031,1.00000,0,0.49511,0.35636,9.75764,1.00000,0,0,0.00000,32,3.93042,0,2.85259,0,0.00000,0,0,0.00000,0.00000,0.00000,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,128.31982,249.24857,0,
0,NewMedia0,562,9.79663,429543393823,-0.24745,0.96874,9.41333,0.38330,22,1,-0.24911,1.01088,0,-0.37305,0.38125,0, ,0,NOTRIAL,0.30316,0.44407,10.01535,1.00000,0,0.49363,0.35730,11.75188,1.00000,0,0,0.00000,32,3.27692,0,3.29295,0,0.00000,0,0,0.00000,0.00000,0.00000,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,75.75052,59.33821,0,
0,NewMedia0,597,10.38330,429549260668,-0.22633,0.95793,9.97095,0.41235,23,1,-0.21175,0.95392,0,-0.33867,0.46528,0, ,0,NOTRIAL,0.30192,0.44533,8.85652,1.00000,0,0.49136,0.35816,10.08718,1.00000,0,1383,0.00000,32,2.85787,0,2.90556,0,0.00000,0,0,0.00000,0.00000,0.00000,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,56.26344,16.06156,0,
0,NewMedia0,618,11.04395,429555866706,-0.24280,0.93818,10.85913,0.18481,24,1,-0.24496,0.92771,0,-0.30312,0.48056,0, ,0,NOTRIAL,0.30090,0.44588,8.55568,1.00000,0,0.48926,0.35819,9.22824,1.00000,0,0,0.00000,33,2.78166,0,2.75500,0,0.00000,0,0,0.00000,0.00000,0.00000,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,50.85830,145.99953,0,
0,NewMedia0,646,11.62085,429561634426,-0.17429,0.97332,11.32739,0.29346,25,1,0.36441,1.35898,0,-0.30312,0.48056,0, ,0,NOTRIAL,0.29883,0.43276,32.14697,1.00000,0,0.48698,0.35914,9.97122,1.00000,0,0,0.00000,33,14.17602,0,3.07459,0,0.00000,0,0,0.00000,0.00000,0.00000,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,182.53938,343.90631,0,
0,NewMedia0,682,12.29321,429568358219,-0.18701,0.97688,12.01904,0.27417,26,1,-0.28118,0.97489,1,-0.30312,0.48056,0, ,0,NOTRIAL,0.29430,0.44947,8.17699,1.00000,1,0.48084,0.36034,9.37881,1.00000,1,0,0.00000,33,2.61633,1,2.77844,1,0.00000,0,0,0.00000,0.00000,0.00000,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,32.96426,188.94672,0,
0,NewMedia0,709,12.72876,429572714239,-0.25925,0.99686,12.36182,0.36694,27,1,-0.23645,0.98074,1,-0.30312,0.48056,0, ,0,NOTRIAL,0.29525,0.45021,8.27974,1.00000,1,0.48191,0.36157,9.06407,1.00000,1,0,0.00000,33,2.57112,1,2.85985,1,0.00000,0,0,0.00000,0.00000,0.00000,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,187.15897,188.84288,0,
0,NewMedia0,725,12.99097,429575335638,-0.31658,1.04578,12.74487,0.24609,28,1,-0.37688,0.98913,0,-0.30312,0.48056,0, ,0,NOTRIAL,0.29463,0.44993,7.34787,1.00000,0,0.47862,0.36065,9.29758,1.00000,0,1384,0.00000,33,2.39703,0,2.65399,0,0.00000,0,0,0.00000,0.00000,0.00000,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,162.79555,205.64023,0,
0,NewMedia0,755,13.49121,429580338555,-0.33367,0.95348,13.16553,0.32568,29,1,-0.32029,0.98215,0,-0.30312,0.48056,0, ,0,NOTRIAL,0.29167,0.44944,7.64395,1.00000,0,0.47698,0.36084,9.07578,1.00000,0,1385,0.00000,33,2.56515,0,2.62368,0,0.00000,0,0,0.00000,0.00000,0.00000,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,139.92734,108.21990,0,
0,NewMedia0,791,14.09082,429586334086,-0.48431,0.84312,13.82153,0.26929,30,1,-0.34876,0.79419,1,-0.30312,0.48056,0, ,0,NOTRIAL,0.48308,0.35964,9.56721,1.00000,1,0.47698,0.36084,9.07578,1.00000,0,0,0.00000,34,2.87593,1,2.62368,0,0.00000,0,0,0.00000,0.00000,0.00000,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,417.09961,157.60384,0,
0,NewMedia0,806,14.40356,429589462382,-0.32568,0.78927,14.15234,0.25122,31,1,-0.29554,0.76930,0,-0.30312,0.48056,0, ,0,NOTRIAL,0.48521,0.36034,9.29812,1.00000,0,0.47698,0.36084,9.07578,1.00000,0,1386,0.00000,34,2.75205,0,2.62368,0,0.00000,0,0,0.00000,0.00000,0.00000,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,413.43011,10.81056,0,
0,NewMedia0,851,15.55737,429601000925,-0.21270,1.35188,15.22266,0.33472,32,1,-0.21954,1.39210,0,-0.30312,0.48056,0, ,0,NOTRIAL,0.43557,0.40401,5.97432,1.00000,0,0.48188,0.36904,8.30787,1.00000,0,1387,0.00000,35,5.75879,0,4.74685,0,0.00000,0,0,0.00000,0.00000,0.00000,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,860.23822,289.64673,0,
0,NewMedia0,883,16.14209,429606847102,-0.07044,1.02980,15.82153,0.32056,33,1,0.38111,1.21256,0,-0.30312,0.48056,0, ,0,NOTRIAL,0.27448,0.41642,18.66677,1.00000,0,0.47934,0.36661,14.42314,1.00000,0,1388,0.00000,35,5.35722,0,5.34170,0,0.00000,0,0,0.00000,0.00000,0.00000,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,589.69226,51.85995,0,
0,NewMedia0,917,16.82080,429613636087,-0.58256,0.71230,16.77637,0.04443,34,1,-0.58805,0.72244,1,-0.30312,0.48056,0, ,0,NOTRIAL,0.48528,0.37004,9.85260,1.00000,1,0.48278,0.36528,7.64014,1.00000,0,0,0.00000,36,2.73950,1,2.25271,0,0.00000,0,0,0.00000,0.00000,0.00000,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,1388.46106,160.77460,0,
0,NewMedia0,936,17.12817,429616707867,-0.21214,1.12809,16.88501,0.24316,35,1,-0.43233,0.84784,1,-0.30312,0.48056,0, ,0,NOTRIAL,0.48243,0.36460,12.41506,1.00000,1,0.48278,0.36528,7.64014,1.00000,0,0,0.00000,36,3.45211,1,2.25271,0,0.00000,0,0,0.00000,0.00000,0.00000,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,1121.47791,327.73184,0,
0,NewMedia0,970,17.74316,429622857795,-0.33704,0.98912,17.45166,0.29150,36,1,-0.29840,0.95809,1,-0.30312,0.48056,0, ,0,NOTRIAL,0.29393,0.45262,7.79351,1.00000,0,0.47746,0.36443,9.76807,1.00000,1,0,0.00000,37,2.96355,0,2.90565,1,0.00000,0,0,0.00000,0.00000,0.00000,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,377.20413,147.95895,0,
0,NewMedia0,984,17.97119,429625138397,-0.43159,0.87910,17.75854,0.21265,37,1,-0.44621,0.88001,1,-0.30312,0.48056,0, ,0,NOTRIAL,0.47506,0.36537,9.89151,1.00000,1,0.53056,0.32871,7.87837,1.00000,0,0,0.00000,37,2.93473,1,2.70822,0,0.00000,0,0,0.00000,0.00000,0.00000,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,289.28683,146.79388,0,
0,NewMedia0,1035,18.79443,429633370703,-0.47295,0.84056,17.98706,0.80737,38,1,-0.51185,1.00942,0,-0.30312,0.48056,0, ,0,NOTRIAL,0.47558,0.36517,7.06158,1.00000,0,0.53056,0.32871,7.87837,1.00000,0,1390,0.00000,37,3.08567,0,2.70822,0,0.00000,0,0,0.00000,0.00000,0.00000,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,119.54468,152.33882,0,
0,NewMedia0,1112,23.22729,429677699397,0.86916,0.53134,23.10474,0.12256,39,1,0.84851,0.61083,0,-0.30312,0.48056,0, ,0,NOTRIAL,0.55891,0.31125,12.33896,1.00000,0,0.80333,0.32011,11.02258,1.00000,0,1391,0.00000,36,4.00352,0,3.35925,0,0.00000,0,0,0.00000,0.00000,0.00000,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,3464.53540,7.38432,0,
0,NewMedia0,1156,24.54150,429690841009,0.60836,0.93615,24.42310,0.11841,40,1,0.67614,0.93734,0,-0.30312,0.48056,0, ,0,NOTRIAL,0.56672,0.33182,14.63943,1.00000,0,0.81305,0.34799,5.40955,1.00000,0,0,0.00000,36,2.94678,0,2.08568,0,0.00000,0,0,0.00000,0.00000,0.00000,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,886.31653,221.12436,0,
0,NewMedia0,1188,25.05908,429696018632,0.40289,0.44778,24.84351,0.21558,41,1,0.45091,0.40371,1,-0.30312,0.48056,0, ,0,NOTRIAL,0.49586,0.33181,12.57055,1.00000,1,0.74185,0.31699,11.88949,1.00000,1,0,0.00000,35,2.84762,1,2.60379,1,0.00000,0,0,0.00000,0.00000,0.00000,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,878.20490,126.79491,0,
0,NewMedia0,1205,25.32861,429698713979,0.53220,0.47607,25.12573,0.20288,42,1,0.67783,0.41778,1,-0.30312,0.48056,0, ,0,NOTRIAL,0.49354,0.32780,12.15117,1.00000,1,0.74016,0.30846,11.35003,1.00000,1,0,0.00000,35,2.77371,1,2.68742,1,0.00000,0,0,0.00000,0.00000,0.00000,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,333.53064,352.98434,0,
0,NewMedia0,1223,25.62012,429701627154,0.67258,0.41809,25.39331,0.22681,43,1,0.81838,0.28257,1,-0.30312,0.48056,0, ,0,NOTRIAL,0.50222,0.32623,12.77864,1.00000,1,0.74820,0.30534,10.48342,1.00000,1,0,0.00000,35,3.01960,1,2.73482,1,0.00000,0,0,0.00000,0.00000,0.00000,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,368.94403,13.07920,0,
0,NewMedia0,1235,25.83887,429703815193,0.87290,0.29051,25.68506,0.15381,44,1,0.85679,0.29134,0,-0.30312,0.48056,0, ,0,NOTRIAL,0.50110,0.33123,12.20363,1.00000,0,0.74563,0.30689,11.72124,1.00000,0,1392,0.00000,35,3.17413,0,2.89125,0,0.00000,0,0,0.00000,0.00000,0.00000,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,544.73370,19.70983,0,
0,NewMedia0,1278,26.63867,429711814674,0.28427,0.51567,26.44507,0.19360,45,1,0.24831,0.50570,1,-0.30312,0.48056,0, ,0,STARTTIMELINES,0.45123,0.36305,13.44794,1.00000,1,0.69078,0.33262,13.42739,1.00000,1,0,0.00000,36,3.35029,1,3.15029,1,0.00000,0,0,0.00000,0.00000,0.00000,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,1541.37964,192.14290,0,
0,NewMedia0,1292,26.86816,429714107930,0.37525,0.53568,26.65527,0.21289,46,1,0.68261,0.55952,1,-0.30312,0.48056,0, ,0,STARTTIMELINES,0.42813,0.36649,12.19723,1.00000,1,0.66311,0.32504,11.40926,1.00000,1,0,0.00000,36,3.86163,1,3.00164,1,0.00000,0,0,0.00000,0.00000,0.00000,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,234.68443,352.94748,0,
